lat,lon,CMFD_lat,CMFD_lon,soil_1_MAJORITY,soil_2_MAJORITY,soil_3_MAJORITY,soil_4_MAJORITY,soil_5_MAJORITY,soil_6_MAJORITY,soil_7_MAJORITY,soil_8_MAJORITY,soil_9_MAJORITY,soil_10_MAJORITY,soil_11_MAJORITY,soil_12_MAJORITY,soil_13_MAJORITY,soil_14_MAJORITY,soil_15_MAJORITY,soil_16_MAJORITY,soil_17_MAJORITY,soil_18_MAJORITY,Soil_htype,ORIG_FID,slope_MEAN,aspect_MEAN,ele_MEAN,Vegetation_type_index,soil_1,soil_2,soil_3,soil_4,soil_5,soil_6,soil_7,soil_8,soil_9,soil_10,soil_11,soil_12,soil_13,soil_14,soil_15,soil_16,soil_17,soil_18
34.1,92.4,34.12,92.36,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 2  2  2  2  5  5  5  7  7  7  12  12  12  12  13  13  13  13,14412,0.984288156,33.59273847,4640.666667,9.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
34.2,92.4,34.22,92.36,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,7,7,7,12,7,7,7,12, 7  7  7  7  7  9  7  7  7  7  7  7  7  12  7  7  7  12,14660,0.49868413799999994,145.9633045,4555.5,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,7.0,7.0,7.0,12.0
34.3,92.4,34.32,92.36,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  12  13  13  13  13,14908,0.735523235,179.359724,4749.083333,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
34.4,92.4,34.42,92.36,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,12,12,13,13,13,13, 9  9  9  9  9  9  9  9  9  9  12  12  12  12  13  13  13  13,15157,0.401827626,78.13151169,4772.125,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
34.5,92.4,34.52,92.36,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  13,15409,0.531243131,35.11287832,4733.625,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
31.8,92.5,31.82,92.46,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  12  13  13  13  14  14,8603,1.535072108,66.70331669,4873.25,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0
31.9,92.5,31.92,92.46,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  12  13  13  13  14  14,8855,0.8753334840000001,64.50645113,4634.625,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0
32.0,92.5,32.02,92.46,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  9  7  7  7  7  12  12  12  13  13  13  14  14,9108,0.675062761,173.77903369999999,4679.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0
32.1,92.5,32.12,92.46,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,12,12,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  14  14  14  14  14,9363,0.66194048,184.6297391,4833.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0
32.2,92.5,32.22,92.46,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  9  9  12  12  12  12  12  14  14  14,9618,0.592006348,50.7093811,4825.625,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,9.0,9.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0
32.3,92.5,32.32,92.46,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  14  14  14  14  14  14  14  14,9873,0.6507055660000001,160.81929519999997,4837.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.4,92.5,32.42,92.46,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  12  13  13  13  14  14,10127,0.979941539,169.35677909999998,4912.875,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0
32.5,92.5,32.52,92.46,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,13,13,13,14,14, 7  7  7  7  7  7  14  14  14  14  14  14  14  14  14  14  14  14,10378,1.7674885390000001,166.7967377,5152.875,7.0,7.0,7.0,7.0,7.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.6,92.5,32.62,92.46,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  7  7  14  14  14  14  14  14  14  14  14  14  14,10625,0.869220175,201.22871909999998,5309.666667,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.7,92.5,32.72,92.46,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,13,13,14,14,14,14,14, 7  7  7  7  7  7  14  14  14  14  14  14  14  14  14  14  14  14,10876,1.3506152180000002,287.5492859,5350.75,7.0,7.0,7.0,7.0,7.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.8,92.5,32.82,92.46,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  7  7  7  12  12  12  13  14  14  14  14  14  14,11128,1.16421932,313.88962810000004,5161.75,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0
32.9,92.5,32.92,92.46,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,13,13,13,13,13, 7  7  7  7  7  9  7  7  7  7  12  12  12  13  13  13  14  14,11380,0.83908765,111.9279283,4991.25,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0
33.0,92.5,33.02,92.46,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7,12,12,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  12  14  14  14  14,11631,1.0564324109999998,106.6504116,5056.5,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0
33.1,92.5,33.12,92.46,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,12,13,13,13,13, 7  7  7  7  9  7  7  7  12  12  12  12  12  12  13  13  13  13,11883,0.9628284770000001,29.79176625,4976.5,8.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
33.2,92.5,33.22,92.46,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  12  13  14  14  14,12135,0.39416096,129.99677659999998,4866.625,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,14.0,14.0,14.0
33.3,92.5,33.32,92.46,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  14  14  14  14  14  14  14  14,12388,0.639354246,171.3978093,4809.166667,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
33.4,92.5,33.42,92.46,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  13  13  13  13  13,12642,0.45963276200000003,183.7942486,4745.625,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0
33.5,92.5,33.52,92.46,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  14  14  14  14  14  14,12897,0.62690725,191.8732195,4750.625,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0
33.6,92.5,33.62,92.46,9.0,9.0,7.0,7.0,9.0,9.0,9.0,7,12,12,12,12,12,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  13  13  13  13  13,13152,0.823024675,214.8592812,4734.916667,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0
33.7,92.5,33.72,92.46,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,13,13,13,13,13,13, 9  9  7  7  9  9  9  9  9  9  12  12  13  13  13  13  14  14,13406,0.592318378,281.1252937,4626.125,9.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,13.0,13.0,13.0,13.0,14.0,14.0
33.8,92.5,33.82,92.46,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,13,13,13,13,13,13, 9  9  7  7  9  9  9  9  9  9  12  12  13  13  13  13  13  13,13659,0.563340937,256.7450205,4615.166667,9.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0
33.9,92.5,33.92,92.46,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,13,13,13,13,13,13, 9  9  7  7  9  9  9  9  9  14  14  14  14  14  14  14  14  14,13912,0.460346233,38.5660975,4604.75,9.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
34.0,92.5,34.02,92.46,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,7,7,7,12,7,7,7,12, 9  9  7  7  9  9  9  7  7  7  7  7  7  12  7  7  7  12,14164,0.5551282470000001,114.51403619999999,4597.25,7.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,7.0,7.0,7.0,12.0
34.1,92.5,34.12,92.46,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,7,7,7,12,7,7,7,12, 7  7  7  7  7  9  7  7  7  7  7  7  7  12  7  7  7  12,14413,0.495478672,46.24224536,4557.083333,9.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,7.0,7.0,7.0,12.0
34.2,92.5,34.22,92.46,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,7,7,7,12,7,7,7,12, 7  7  7  7  7  9  7  7  7  7  7  7  7  12  7  7  7  12,14661,0.32876811899999997,121.4649525,4526.0,9.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,7.0,7.0,7.0,12.0
34.3,92.5,34.32,92.46,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,12,12,12,12,13,13,13, 7  9  9  7  9  9  9  7  7  7  7  12  12  12  12  13  13  13,14909,0.949598908,135.3916486,4682.166667,7.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0
34.4,92.5,34.42,92.46,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  9  9  9  9  9  9  12  12  12  12  13  13  13  13,15158,0.49967741200000004,54.25698185,4703.375,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
34.5,92.5,34.52,92.46,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  13,15410,0.17236596899999998,123.11890220000001,4702.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
34.6,92.5,34.62,92.46,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  14  14  14  14  14  14  14,15663,0.967059841,183.1242243,4785.25,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
34.7,92.5,34.72,92.46,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  14,15917,0.9680287540000001,75.99415398,4975.25,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0
31.9,92.6,31.92,92.56,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  12  13  13  13  14  14,8856,0.839619048,235.1649513,4662.833333,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0
32.0,92.6,32.02,92.56,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,12,12,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  13  13  13  14  14,9109,0.568958476,154.3118248,4690.25,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0
32.1,92.6,32.12,92.56,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  7  7  7  7  7  12  12  14  14  14  14  14  14,9364,0.820794447,88.08185662,4757.888889,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0
32.2,92.6,32.22,92.56,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  12  13  13  13  14  14,9619,0.540984819,141.3225886,4707.5,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0
32.3,92.6,32.32,92.56,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  7  7  14  14  14  14  14  14  14  14  14  14  14,9874,1.250752979,190.64123700000002,4894.611111,19.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.4,92.6,32.42,92.56,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  7  7  7  12  12  12  13  13  13  13  14  14  14,10128,0.9252953829999999,212.62059530000002,5033.166667,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0
32.5,92.6,32.52,92.56,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  14  14  14  14  14  14,10379,1.536160479,188.150327,5181.583333,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0
32.6,92.6,32.62,92.56,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  12  12  12  13  13  14  14  14  14  14,10626,1.3462026280000001,90.842496,5227.833333,7.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0
32.7,92.6,32.72,92.56,7.0,7.0,7.0,7.0,7.0,15.0,7.0,7,15,15,12,15,15,15,15,15,14,14, 7  7  7  14  14  14  14  14  14  14  14  14  14  14  14  14  14  14,10877,1.127006983,195.8405581,5457.833333,7.0,7.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.8,92.6,32.82,92.56,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  14  14  14  14  14  14  14  14  14  14  14  14  14,11129,1.0452777009999998,184.68000790000002,5256.444444,7.0,7.0,7.0,7.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
32.9,92.6,32.92,92.56,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  14  14  14  14  14  14  14  14  14  14  14  14,11381,1.558208595,231.46529959999998,5208.083333,7.0,7.0,7.0,7.0,7.0,7.0,9.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
33.0,92.6,33.02,92.56,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  13  13  13  14  14,11632,1.2125937740000001,294.805027,4954.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,13.0,13.0,14.0,14.0
33.1,92.6,33.12,92.56,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  12  13  13  13  13,11884,0.355732614,184.9848217,4908.388889,19.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
33.2,92.6,33.22,92.56,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  12  14  14  14  14,12136,0.39729814700000005,270.94320930000004,4905.833333,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0
33.3,92.6,33.32,92.56,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  14  14  14  14  14  14  14  14,12389,0.595759196,217.4312837,4914.388889,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
33.4,92.6,33.42,92.56,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,13,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  14  14  14  14  14  14  14  14,12643,0.758754065,215.7618736,4817.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
33.5,92.6,33.52,92.56,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,12,12,12,12,12,13,13,13,13,13, 7  7  7  7  7  7  7  7  12  12  12  12  12  13  13  14  14  14,12898,0.667883679,133.3926195,4843.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0,14.0
33.6,92.6,33.62,92.56,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,13,13,13,13,13,13, 9  9  7  7  9  9  9  9  9  9  12  12  13  13  13  13  13  13,13153,0.63210687,150.341523,4733.166667,7.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0
33.7,92.6,33.72,92.56,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,13,13,13,13,13,13, 9  9  7  7  9  9  9  9  9  9  12  12  13  13  13  13  13  13,13407,0.667959049,133.8747431,4695.583333,9.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0
33.8,92.6,33.82,92.56,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,13,13,13,13,13,13, 9  9  7  7  9  9  9  9  9  9  12  12  13  13  13  13  13  13,13660,0.693183164,141.2293281,4643.888889,9.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0
33.9,92.6,33.92,92.56,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,13,13,13,13,13,13, 9  9  7  7  9  9  9  9  9  9  12  12  13  13  13  13  13  13,13913,0.391362097,23.45668793,4528.166667,9.0,9.0,9.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0
34.0,92.6,34.02,92.56,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,7,7,7,12,7,7,7,12, 7  7  7  7  7  9  7  7  7  7  7  7  7  12  7  7  7  12,14165,0.2271286,87.91409874,4519.916667,9.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,7.0,7.0,7.0,12.0
34.1,92.6,34.12,92.56,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,7,7,7,12,7,7,7,7, 7  7  7  7  7  7  7  7  7  7  7  7  7  12  7  7  7  7,14414,0.29490380899999996,167.8894378,4525.5,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,7.0,7.0,7.0,7.0
34.2,92.6,34.22,92.56,7.0,7.0,7.0,7.0,7.0,16.0,7.0,7,7,7,7,7,7,12,7,7,7,16, 14  14  14  14  14  14  14  14  14  14  14  14  14  14  14  14  14  14,14662,0.21340697399999997,211.66825490000002,4509.166667,9.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
34.3,92.6,34.32,92.56,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9,9,9,12,12,12,12,13,13,13,13, 7  7  7  7  9  9  9  7  7  7  7  12  12  12  12  13  13  13,14910,0.660515335,143.1421772,4596.111111,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0
34.4,92.6,34.42,92.56,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  13  13  13,15159,0.44360002600000004,108.9677595,4643.5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,13.0,13.0,13.0
34.5,92.6,34.52,92.56,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  14  14  14,15411,0.457688369,164.2232469,4707.916667,9.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,14.0,14.0,14.0
34.6,92.6,34.62,92.56,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  12  12  12  13  14  14  14,15664,1.016393261,203.95485259999998,4823.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,12.0,13.0,14.0,14.0,14.0
34.7,92.6,34.72,92.56,7.0,7.0,9.0,7.0,9.0,9.0,9.0,7,7,7,12,12,12,12,13,13,13,13, 7  7  7  7  7  7  7  7  7  7  12  13  13  13  13  13  14  14,15918,1.223071883,78.61712452,4804.583333,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,12.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0
34.8,92.6,34.82,92.56,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9,9,9,12,12,12,12,7,7,7,12, 7  7  9  7  9  9  9  9  9  9  12  12  12  12  7  7  7  12,16172,0.532489926,98.99177424,4711.944444,9.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,7.0,7.0,7.0,12.0
34.9,92.6,34.92,92.56,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9,9,9,12,12,12,12,7,7,7,12, 7  7  9  7  9  9  9  9  9  9  12  12  12  12  7  7  7  12,16426,0.554470152,82.53854116,4713.0,9.0,7.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,12.0,12.0,12.0,12.0,7.0,7.0,7.0,12.0
32.1,92.7,32.12,92.66,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7,7,7,12,12,12,13,13,13,14,14, 7  7  7  7  7  9  7  7  7  7  12  12  12  13  14  14  14  14,9365,0.495175555,134.9868965,4667.583333,19.0,7.0,7.0,7.0,7.0,7.0,9.0,7.0,7.0,7.0,7.0,12.0,12.0,12.0,13.0,14.0,14.0,14.0,14.0
